smiles,solubility
N#Cc1ccccc1.N#Cc1ccccc1.[Cl-].[Cl-].[Pt+2],-5.004838523
CC1CC(CC([NH+]1C)C)OC(=O)C(c1ccccc1)c1ccccc1.[Cl-],-5.004578121
NS(=O)(=O)O.CCOC(=O)N(c1ccccc1)C(CN1CCC(CC1)(O)c1ccccc1)C,-5.00417833
CN(c1nc(c(o1)c1ccccc1)c1ccccc1)C,-5.003841879
CCC(=O)C(c1ccccc1)(c1ccccc1)CCCN1CCCC1,-5.001934407
NC(=O)C(c1ccccc1)(CCN1CCCCC1)CCN1CCCCC1,-5.000658837
c1ccc(cc1)CCCN1CCN2C(C1)CCc1c2cccc1.Cl,-4.999887309
CCOC(=O)C1(CCN(CC1)CCc1ccc(cc1)N)c1ccccc1.Cl.Cl,-4.999381771
OC(=O)C(=O)[O-].CCOc1c(OC)cccc1C(=O)NCCO/[NH+]=C(/CC)\C,-4.993951035
OCCN1CCN(CC1)CC/C=C\1/c2ccccc2Sc2c1ccc(c2)OC.Cl.Cl,-4.992175323
[O-][N+](=O)CC(c1ccc(cc1)NC(=O)C)Sc1ccc(cc1)C,-4.99141278
OC(=O)C(=O)[O-].COc1cccc2c1n(CCC[NH+](C)C)c1c2cccc1,-4.990109175
OC(=O)C(=O)[O-].COc1ccc2c(c1)n(CCC[NH+](C)C)c1c2cccc1,-4.990109175
OC(=O)C(=O)[O-].COc1ccc2c(c1)c1ccccc1n2CCC[NH+](C)C,-4.990109175
OC(=O)C(=O)[O-].COc1cccc2c1c1ccccc1n2CCC[NH+](C)C,-4.990109175
SCCNCCCCCOc1ncc(cc1Br)Br.Cl,-4.987797178
OCCN1CCN(CC1)C/C=C/1\c2ccccc2Sc2c1cccc2Cl.Cl.Cl,-4.985926359
OC(=O)C(=O)[O-].C[NH+](CCn1c2ccc(cc2c2c1cccc2)Cl)C,-4.985647981
Fc1ccc(cc1)/C(=N\N=C(N)N)/c1ccc(cc1)C(F)(F)F.Cl,-4.985486673
CC(=O)NCc1c(I)c(NC(=O)C)c(c(c1I)C(=O)O)I.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,-4.984025343
COc1cc(N)c(cc1C(=O)NC1CCN(CC1)Cc1ccccc1)Cl,-4.983230611
Clc1cc(Cl)c2c(c1Cl)nsn2,-4.98
O1CCN(CC1)c1nc(c(o1)c1ccccc1)c1ccccc1,-4.978383263
CC[NH+](CCOC(=O)c1c2ccccc2nc2c1cccc2)CC.[Cl-],-4.972868951
CCC(=O)N(C1(CCN(CC1)CCc1ccccc1)C(=O)OC)c1ccccc1,-4.971781436
c1ccc2c(c1)[nH]c1c2cccc1,-4.9699998
CC(N(C(=O)c1ccco1)c1ccccc1)CN1CCC(CC1)(O)c1ccccc1.Cl,-4.967713455
CC(NCCCC12CC3CC(C2)CC(C1)C3)(C)C.Cl,-4.964852446
OC(=O)Cc1sc(nc1c1ccc(cc1)Cl)c1ccccc1,-4.964364991
CCOC(=O)C1(CCN(CC1)CCCNc1ccccc1)c1ccccc1,-4.964087726
O=C1NC(=O)C(S1)Cc1ccc(cc1)OCC1(C)CCCCC1,-4.964077079
[O-]C(=O)C(c1ccc2c(c1)nc(o2)c1ccc(cc1)Br)C.[Na+],-4.963978957
Brc1ccc2c(c1)c(c[nH]2)C1CCC[NH+]1Cc1ccccc1.[Cl-],-4.963584994
Clc1ccc(cc1)C(c1ccccc1)OCCN1CCCCC1,-4.962882983
CC(=O)OC(CN1CCN(CC1)c1ccc(cc1C)C)COc1ccccc1C(=O)C.Cl.Cl,-4.960359044
COc1cc2c(cc1OC)CC[NH+](C2CCc1ccccc1Cl)C.[Br-],-4.959957178
CC(=O)Nc1c(I)c(NC(=O)C)c(c(c1I)C(=O)O)I.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,-4.959117069
COc1ccc2c(c1)CCCN2C=CC=C/C=[N+]/1\CCCc2c1ccc(c2)OC.[Cl-].O,-4.957968228
Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)n1c(=O)[nH]c2c1cccc2,-4.95526812
C=CCc1ccc(c(c1)OC)Oc1ccccc1,-4.952622591
O=C1C=C[C@]2(C(=C1)C(=C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@]2(OC(=O)C)C(=O)C)C)Cl)C,-4.9499998
C=C[C@H]([C@@H](c1ccc(cc1)O)C=C)c1ccc(cc1)O,-4.9499998
C/C=C(/C(=C/C)/c1ccc(cc1)O)\c1ccc(cc1)O,-4.9499998
Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1C[C@H]([C@@H]2O)O)C,-4.9499998
Clc1cc(Sc2cc(Cl)cc(c2O)Cl)c(c(c1)Cl)O,-4.949436349
CCCCCCCCCCCCCCNCCSS(=O)(=O)O,-4.945343307
c1ccc(cc1)CNCCc1ccccc1.O=C(Cc1ccccc1)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C,-4.94470079
c1ccc(cc1)C(c1ccccc1)N1CCN(CC1)Cc1ccc2c(c1)OCO2,-4.942803781
Oc1ccc2c(c1)C1(C)CCN(C(C2)C1C)CCc1ccccc1,-4.942347946
Clc1ccc2c(c1)C(=NCCN2C)c1ccccc1,-4.941362945
OC(=O)C1CCc2c1ccc(c2)C1CCCCC1,-4.940825874
OC(=O)[C@H]1CCc2c1ccc(c2)C1CCCCC1,-4.940825874
OCCN1CCN(CC1)CCCN1c2ccccc2C=Cc2c1cccc2.Cl.Cl,-4.940067904
FCCCCCCCCCCCC#N,-4.939700144
CCC(=O)C(c1ccccc1)(c1ccccc1)C(CN1CCCC1)C,-4.939093569
CCN1CC(C(C1=O)(c1ccccc1)c1ccccc1)CCN1CCOCC1.Cl.O,-4.936639147
C[N+]1(CCCC[N+]2(C)CCCC2)CC2CCCC(C1)C2.[I-].[I-],-4.936101857
CCN(CCCC(Nc1c(C)cnc2c1ccc(c2)Cl)C)CC,-4.934789883
OC1(OCC[N+](C1)(C)C)c1ccc(cc1)C1(O)OCC[N+](C1)(C)C.[Br-].[Br-],-4.934773982
CC(OC(=O)C(c1ccc(cc1)Br)(c1ccc(cc1)Br)O)C,-4.9299998
C=C[C@]1(C)OC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl,-4.9299998
CCCCN(C(c1ccc(cc1)OC)C(=O)N)CCCC,-4.929579352
O[C@H]([C@H](C(=O)O)O)C(=O)O.Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCNc1ccccc1,-4.926321006
C[NH+]1CCc2c(C1CCc1ccc(cc1)Cl)cc(c(c2)C)C.[Br-],-4.926110401
Clc1ccc(cc1)C(c1ccc(cc1)Cl)(c1cccnc1)O,-4.924395054
CNCCCC1(CC(c2c1cccc2)C)c1ccccc1.Cl,-4.923187667
O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,-4.921645025
OC(=O)C(c1ccc2c(c1)nc(o2)c1cccc(c1)C(F)(F)F)C,-4.921184198
OC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(cc1)C(F)(F)F)C,-4.921184198
CCCCCOc1ccccc1NC(=O)OCC[NH+]1CCCCC1.[Cl-],-4.920235275
Cc1ccc(c2c1cccc2C)C,-4.9200001
Nc1ccc(cc1Cl)c1ccc(c(c1)Cl)N,-4.9200001
CC(=O)O[C@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@]1(O)CC[C@@H]2C1=CC(=O)OC1)C)C,-4.919837764
CNCCC12CC3CC(C2c2ccccc2)CC(C1)C3.Cl,-4.918538928
Cc1cccc2c1nc1c(C)cccc1c2N,-4.9171696
Cc1cc(C)c2c(c1)c(N)c1c(n2)cccc1,-4.9171696
CN(CCN1c2ccccc2Sc2c1cccc2)C.Cl,-4.916386004
C[NH+](CCn1c2ccccc2c2c1cc(Cl)cc2)C.[Cl-],-4.916255984
O=C1CC[C@](C(=O)N1)(C1CCN(CC1)Cc1ccccc1)c1ccccc1.Cl,-4.916052424
COc1cc(CCN2CC[C@@]34[C@H]([C@H]2Cc2c4cc(cc2)O)CCCC3)ccc1OC.Cl,-4.914197433
COc1cc2c(cc1OC)CC[NH+](C2CCc1cccc(c1)Cl)C.[Cl-],-4.912186855
COc1c(OC)ccc2c1CC[NH+](C2CCc1ccc(cc1)Cl)C.[Cl-],-4.912186855
CN(C(CN1c2ccccc2Sc2c1nccc2)C)C.Cl,-4.91218023
OCCN(c1nc(c(o1)c1ccccc1)c1ccccc1)CC,-4.911595827
CN(CCCN(c1c(C)cccc1C)C(=O)Cc1ccccc1)C,-4.911288786
CC[C@@H](C(=O)O[C@H]1CCC=C2[C@H]1[C@@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](C=C2)C)C,-4.910311564
c1ccc2c(c1)Cc1c2cccc1,-4.9099998
ClC(=C(Cl)Cl)C(=C(Cl)Cl)Cl,-4.9099998
CCC(=O)OCN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1,-4.9099998
CCc1cc(ccc1[N+](=O)[O-])OP(=S)(OC)OC,-4.908337425
OC[C@H]([C@H]([C@@H]([C@@H](NC(=O)Cc1c2cc(OC)ccc2n(c1C)C(=O)c1ccc(cc1)Cl)C=O)O)O)O,-4.905563308
CC1CCCCN1CCCCCCOC(=O)c1ccccc1,-4.904589632
OC(=O)c1c(O)c(nc2c1cccc2)c1ccccc1,-4.903725699
OC(=O)/C=C\C(=O)O.CNCC1COC2(O1)c1ccccc1C=Cc1c2cccc1,-4.901225018
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F,-4.9000001
OCC(=O)[C@]1(OC(=O)C)[C@H](C)C[C@@H]2[C@]1(C)C[C@@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F,-4.9000001
COc1ccc2c(c1)[nH]c1c2ccnc1C,-4.899365682
CNC(=O)c1cc(Br)cc(c1OC)c1ccccc1,-4.899020974
COc1cc(OC)c(cc1C(=O)CCC(=O)O)C1CCCCC1,-4.897146155
CO/C=C(\[C@H]1C[C@@H]2N(C[C@@H]1CC)CC[C@@]12C(=O)Nc2c1cccc2)/C(=O)OC,-4.891670101
OC(=O)C(=O)O.CCC(=O)N(c1ccccc1)C(CN1CCN(CC1)c1ccccc1)C.CCC(=O)N(c1ccccc1)C(CN1CCN(CC1)c1ccccc1)C,-4.890685047
CCCCC(C1NC(=O)N(C1=O)SC(Cl)(Cl)Cl)CC,-4.890191353
Cc1ccc2c(c1)ccc(c2)C,-4.8899999
Clc1ccc(cc1)Oc1ccc(cc1)NC(=O)N(C)C,-4.8899999
CCN(CCNC(=O)COc1c(ccc(c1C(=O)OC)C)C(C)C)CC,-4.889582982
CC[N+](Cc1ccccc1)(CCOCCC1CCC2CC1C2(C)C)CC.[Br-],-4.88761531
Brc1cc(CN(C2CCCCC2)C)c(c(c1)Br)N.Cl,-4.887169116
CC[N+](CCOc1ccc(cc1)/C=C/c1ccccc1)(CC)CC.[I-],-4.885915757
O=C(Nc1c(C)cccc1C)OC1CCCN(C1)C(C)(C)C,-4.883610068
Clc1cnc(c(c1)Cl)SCCCCCCN1CSCC1.Cl,-4.882750812
C[NH+](CCCN1Cc2ccccc2Nc2c1cccc2)C.[Cl-],-4.882101177
CN1CCCC(C1)CC1c2ccccc2Sc2c1cccc2,-4.881986983
O[C@@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(O)C(=O)C)C)C,-4.880943446
Brc1c(C)c(Br)c(c(c1O)O)Br,-4.880605418
Brc1c(C)c(O)c(c(c1O)Br)Br,-4.880605418
Clc1ccc(cc1)/C=N/N/C(=N/N=C/c1ccc(cc1)Cl)/N.Cl,-4.880558231
Clc1cccc(c1)c1ccccc1,-4.8800001
CC(N(C(=O)SCC(=C(Cl)Cl)Cl)C(C)C)C,-4.8800001
CCCCNC(=O)n1c(NC(=O)OC)nc2c1cccc2,-4.8800001
CCN1CC(C(C1=O)(c1ccccc1)c1ccccc1)CCN1CCOCC1,-4.877986526
OS(=O)(=O)NC1CCCCC1.CN(CC/C=C/1\c2ccccc2CN(c2c1cccc2)C)C,-4.877054713
CCOC(=O)c1c(C)ccc(c1OCCN(CC)CC)C(C)C,-4.876700416
CCCCOC(=O)c1c(C)ccc(c1OCCN(C)C)C(C)C,-4.876700416
OC(=O)C(CC(=O)O)(CC(=O)O)O.COc1ccc2c(c1)C1(OCC(O1)CN1CCOCC1)c1ccccc1CO2,-4.873605176
ClC1=C(Nc2ccccc2)C(=O)c2c(C1=O)cccc2,-4.873321214
COc1cc2c(cc1OC)CC[NH+](C2CC(c1ccc(cc1)Cl)OC(=O)C)C.[Cl-],-4.872956828
[NH3+]CC(CCOc1ccccc1C)CCOc1ccccc1C.[Cl-],-4.871844831
CCCCCCC(=O)c1ccc(cc1)N,-4.871481962
CC1CCCCN1CCCOC(=O)c1ccc(cc1)C(C)C,-4.871421268
OC(=O)/C=C/C(=O)O.CN(CCCOC1(CCCCCC1)Cc1ccccc1)C,-4.8708357
CCn1c2cc(cc(c2[nH]c(=O)c2c1nccc2)C)N(C)C,-4.8699999
O=C(N(c1ccccc1)C)COc1nc2c(s1)cccc2,-4.8699999
OC(=O)C(Cc1c(C)n(c2c1cccc2)Cc1ccccc1)N,-4.869994296
OC(=O)/C=C/C(=O)O.CNCCCC1c2ccccc2CN(c2c1cccc2)C,-4.86987517
CNC(CC12CC3(C)CC(C2)(CC(C1)(C3)C)C)C.Cl,-4.869626835
CNC(=O)O/N=C/1\c2ccccc2CCc2c1cccn2,-4.869409293
CC[NH+](CCOC(=O)/C=C/C(c1ccccc1)c1ccccc1)CC.[Cl-],-4.868629328
CCCCOC(=O)c1cccc(c1)C(=O)OCCCC,-4.868477195
COc1ccc2c(c1)c(N)c1c(n2)cc(cc1)Cl,-4.867497689
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1cccs1.Cl,-4.86595003
Clc1c(Cl)c(C(=O)O)c(c(c1Cl)Cl)Cl,-4.865802916
CCCCCCCC(=O)CCc1ccc(c(c1)OC)O,-4.864873154
COc1ccc(cc1)C(CC(=O)c1ccccc1)NCc1ccccc1.Cl,-4.861790344
CCN(C(=S)SSC(=S)N(CC)CC)CC,-4.8600001
CCOP(=S)(O/N=C(/c1ccccc1)\C#N)OCC,-4.8600001
CCCC(=O)Nc1c(I)cc(c(c1I)CC(C(=O)[O-])CC)I.[Na+],-4.85763654
CCCCOC(=O)N1C(OC)C=Cc2c1cccc2,-4.857267703
CCN(CCOc1ccc2c(c1)sc(n2)N(C)C)CC.Cl.Cl,-4.855299423
CN(C(CC12CC3CC(C1)CC(C2)(C3)CC(N(C)C)C)C)C.Cl.Cl,-4.853247514
C=CCOc1ccccc1C(=O)NC1CCCCC1,-4.850403492
Cc1cccc(c1)Oc1cccc(c1)C,-4.8499999
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCCC(=O)c1ccccc1,-4.849278473
CCOCCN(C(=O)C(Cl)Cl)Cc1ccc(cc1)CN(C(=O)C(Cl)Cl)CCOCC,-4.848992726
OC(=O)c1cc(I)c(c(c1)I)N,-4.846362796
[O-][N+](=O)O.[O-][N+](=O)O.CCCCN1CCN(CC1(C)C(=O)Nc1ccccc1)CCCC,-4.846170101
[O-]C(=O)C(c1cccc2c1cccc2)CC1OC=CC=C1.[Na+],-4.845968046
COc1ccccc1N1CCN(CC1)CC(=O)C12CC3CC(C2)CC(C1)C3.Cl,-4.845504665
CN(CCCOC(=O)COc1c(ccc(c1C(=O)OC(C)C)C)C(C)C)C,-4.844408529
O[C@@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C,-4.844145971
CCCCCCCCCCCC[N+]1([O-])CCOCC1,-4.840395795
ON=C1c2ccccc2c2c1cccc2,-4.840277403
Cc1cc(OCCCCCCN2CSCC2)nc2c1cccc2.Cl.Cl,-4.840073809
Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C,-4.8400002
Clc1ccc(cc1)CNCC1CCN(CC1)Cc1ccccc1.Cl.Cl,-4.838341367
CNCCCC1(C=C(c2c1cccc2)C)c1ccccc1.Cl,-4.835882932
COC(=O)[C@@]1(O)C[C@]2(CC)CCCN3[C@@H]2c2n1c1ccccc1c2CC3,-4.834220309
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Br,-4.833904011
Oc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)CCc1ccccc1.Br,-4.833904011
CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-4.833880186
C(CCSc1ccc2c(n1)cccc2)CCCN1CSCC1.Cl.Cl,-4.831225409
"CN[C@H]1CC[C@H](c2c1cccc2)c1ccc(c(c1)Cl)Cl	",-4.83
CCN(CCN1c2ccccc2NCc2c1cccc2)CC,-4.828980469
CC(C1Nc2cc(Cl)c(cc2S(=O)(=O)N1)S(=O)(=O)N)c1ccccc1,-4.822341019
CCCCCCCCc1ccccc1O,-4.821799863
COP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OC,-4.8200002
"OC(=O)C(c1ccc(cc1)N1Cc2c(C1=O)cccc2)C	",-4.82
CS(=O)(=O)O.Cc1ccc(cc1)N(c1cccc(c1)O)CC1=NCCN1,-4.819473768
OC(=O)C(c1c(C)ccc2c1cccc2)Cc1ccco1,-4.818249133
ClC(C(c1ccc(cc1)O)c1ccc(cc1)O)(Cl)Cl,-4.817919689
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC#Cc1ccccc1,-4.814491855
CC(COC(=O)c1c(C)ccc(c1OCCN(C)C)C(C)C)C,-4.814281372
C[NH+](CCOC(c1ccccc1)c1ccc(cc1)c1ccccc1)C.[Cl-],-4.813701396
CC(NC(CC12CC3CC(C1)CC(C2Cl)C3)C)C.Cl,-4.813147357
C=CC1=C(C)/C(=C/c2[nH]c(c(c2C)CCC(=O)O)Cc2[nH]c(c(c2CCC(=O)O)C)/C=C/2\NC(=O)C(=C2C=C)C)/NC1=O,-4.812670507
CCCCNc1cc(cc(c1Oc1ccccc1)S(=O)(=O)N)C(=O)O,-4.811011898
COc1c(C(CCc2ccc(cc2)O)O)c(OCCN2CCCCC2)c(c2c1cco2)OC,-4.810964336
OC1C(CCCC1(COC(=O)c1cccnc1)COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1,-4.810809514
CCCCCCCI,-4.8099999
CCN(CCOc1ccc(cc1C(=O)Nc1ccccc1)Br)CC,-4.805768403
O/C=C\1/C[C@@]2(C)[C@H](CC1=O)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(C)O)C,-4.804599737
Cc1ccc2c(c1)c(C)cc(n2)OCCCCCN1CSCC1,-4.801487807
c1ccc(cc1)Cc1nc2c([nH]1)cccc2,-4.801418328
CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@@H]4[C@]2([C@H]([C@H]1C)CC[C@H]4C)OO3,-4.80037747
BrC(C(=O)OCC(Cl)(Cl)Cl)C(C)C,-4.800118338
CC(C(C)C)C(C)C,-4.8000002
O=C1N(c2cc(Cl)cc(c2)Cl)C(=O)[C@@]2([C@@]1(C)C2)C,-4.8000002
FCCN1c2ccccc2Cc2c(C1=O)cccc2,-4.8000002
COC(=O)Nc1cccc(c1)OC(=O)Nc1cccc(c1)C,-4.8000002
COC(=O)c1c(C)ccc(c1OCC(=O)OCCN1CCCCC1)C(C)C,-4.796577773
OCCN(c1nc(N2CCCCC2)c2c(n1)c(nc(n2)N(CCO)CCO)N1CCCCC1)CCO,-4.790596722
C#C[C@@]1(CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12)OC(=O)C,-4.79
Clc1ccc(cc1)C(c1ccc(cc1)Cl)OCC[NH2+]N1CCOCC1.[Cl-],-4.789051882
Cc1ccc(cc1)N(c1cccc(c1)O)CC1=NCCN1,-4.787448142
CN(CC(CN1c2ccccc2CCc2c1cccc2)C)C,-4.787215978
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1c(Cl)nc2n1cccc2,-4.786441166
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Cl,-4.786326328
[O-]C(=O)C(CC(=O)O)(CC(=O)O)O.Cc1oc2c(c1)c(O)c1c(c2OCC(C[NH+](C(C)C)Cc2ccccc2)O)occc1=O,-4.786237835
Nc1ccc(cc1)OCCCCCN1C(=O)c2c(C1=O)cccc2,-4.785632519
COc1ccc2c(c1)CCN(C2CCc1ccc(cc1)[N+](=O)[O-])C,-4.782962552
[O-]C(=O)C(c1cccc2c1cccc2)Cc1cccs1.[Na+],-4.782653878
COc1ccc(cc1)C(=O)CCCN1CCC(=CC1)c1ccccc1,-4.782114135
CCCCC[C@@H]1CN[C@@H](C1)C(=O)N[C@@H]([C@H]1O[C@H](SC)[C@@H]([C@H]([C@H]1O)O)O)[C@@H](Cl)C.Cl,-4.774572687
OS(=O)(=O)O.O=C(C(c1ccccc1)c1ccccc1)OC1CN2CCC1CC2.O=C(C(c1ccccc1)c1ccccc1)OC1CN2CCC1CC2.O.O,-4.773117315
CCCCN(C(=O)Nc1ccc(c(c1)Cl)Cl)C,-4.77
Cc1nc2ccccc2c(=O)n1c1ccccc1[N+](=O)[O-].Cl,-4.768859591
[O-][N+](=O)c1ccc(cc1)n1c(C)nc2c(c1=O)cccc2.Cl,-4.768859591
CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Na+],-4.766761635
COC(=O)c1c(C)ccc(c1OCCN1CCCCC1)C(C)C,-4.766408782
CCCCN1CCC(CC1)(OC(=O)CC)c1cccc(c1)C.Cl,-4.765687708
CCCCN1CCC(CC1)(OC(=O)CC)c1ccccc1C.Cl,-4.765687708
O=C(c1cccc(c1)C(F)(F)F)Cc1ccccc1C(=O)O,-4.764635683
[O-]C(=O)C.CCCCCCCCCCCCCC[NH3+],-4.76387449
CN(Cc1ccccc1)CC(=O)N1C(C)(C)CCCC1(C)C,-4.763833111
CN1CCN(CC1)C1=Nc2ccccc2Oc2c1cc(Cl)cc2,-4.763576413
CCC(=O)N1C2CCC1CN(C2)C(c1ccccc1)c1ccccc1,-4.7609201
CCOP(=S)(SCSC(C)(C)C)OCC,-4.7600002
O=C1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(C)O)C)C,-4.758701125
CCCCN1CCC[C@@H](C1)OC(=O)Nc1c(C)cccc1Cl,-4.754285505
CCCCN1CCC[C@H](C1)OC(=O)Nc1c(C)cccc1Cl,-4.754285505
Clc1ccc2c(c1)C(=NCC(=O)N2CC1CC1)c1ccccc1,-4.754078877
O=C(Nc1cccc2c1cccc2)OCCCN1CCCCC1C,-4.752627556
O=C(c1c(C)c(C)cc(c1C)C)Nc1ccncc1.Cl,-4.752617827
OC(CN1CCN(CC1)c1ccccc1)COc1cc(C)ccc1C(C)C.Cl.Cl,-4.752217708
OC(=O)C(Oc1ccc(cc1)Cl)Oc1ccc(cc1)Cl,-4.751431695
ClCCN(c1cc(ccc1C)C(=O)NCC)CCCl,-4.750985579
CCn1c2ccccc2n(c(=O)c2c1cccc2)C,-4.75
S=C(Nc1ccccc1C)Nc1ccccc1C,-4.749897279
CCN(CC(c1ccc2c(c1)c1ccccc1cc2)O)CC.Cl,-4.747488189
CN1CCCC(C1)CN1c2ccccc2Sc2c1cccc2,-4.744747871
O=C1CN2CC(OC2(c2c(N1)ccc(c2)Cl)c1ccccc1)C,-4.744604806
CCC(c1ccc(c(c1)C(CC)C)O)C,-4.744017312
CC(Cc1cccc(c1)C(F)(F)F)NCCOC(=O)c1ccccc1,-4.743126512
N/C(=N\CC12CC3CC(C2)(CC(C1)(C3)C)C)/CSS(=O)(=O)O,-4.741748609
CC(COC(=O)c1ccc(cc1)C(=O)OCC(C)C)C,-4.741468743
COc1ccc2c(c1)cc1c(n2)cccc1,-4.740877719
OC(=O)C(c1ccc2c(c1)[nH]c1c2cc(cc1)Cl)C,-4.740681725
ClCCN(c1cc(ccc1C)C(=O)[O-])CCCl.[Na+],-4.740419518
CCCC1CCCC1,-4.7399998
Cc1cccc2c1cccc2C,-4.7399998
CN1CCC[C@@H](C1)CN1c2ccccc2Sc2c1cccc2,-4.7399998
CC(CC(C)(C)C)C,-4.7399998
CCOC(=O)c1cncn1[C@H](c1ccccc1)C,-4.7399998
O=C1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C,-4.7399998
OC(=O)C(=O)O.CCCCOc1c(OC)cccc1C(=O)NCCCN(CC)CC,-4.73950821
CCC(C(c1ccccc1)(c1ccccc1)CC[NH+]1CCOCC1)OC(=O)C.[Cl-],-4.739194296
O=C(c1cccs1)Nc1ncc(s1)[N+](=O)[O-],-4.738420721
OCCN(CC(=O)N(C(Cc1ccccc1)(C)C)C)CC(=O)N(C(Cc1ccccc1)(C)C)C,-4.737349421
COC(=O)c1c2ccccc2nc2c1cccc2,-4.734739428
OC(=O)/C=C\C(=O)O.OC(=O)/C=C\C(=O)O.OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(=O)C,-4.733141952
Oc1c2ccccc2cc2c1cccc2,-4.73
CCCCCCCCCCCCCC[NH3+].[Cl-],-4.724687995
Cc1ccc(cc1)C(c1ccccc1)OCCN[NH+]1CCCC1.[Cl-],-4.721317621
S=C=Nc1ccc(cc1)C,-4.721247778
[O-]C(=O)/C=C\C(=O)O.C[NH2+]CCOC1c2ccccc2CCc2c1cccc2,-4.720379086
Cc1cc2ccccc2cc1C,-4.7199998
CN(CCC=C1c2ccsc2SCc2c1cccc2)C.Cl,-4.715238062
CCC(C(c1ccccc1)(C(=O)N)CCN1CCCCC1)C,-4.715002279
C[NH+](CCOC(=O)n1c2ccccc2c2c1cccc2)C.[Cl-],-4.712531186
C1CCN(CC1)CCC12CC3CC(C2)CC(C1)C3.Cl,-4.710415785
C1CCN(C1)CCCC12CC3CC(C2)CC(C1)C3.Cl,-4.710415785
OS(=O)(=O)SCCNCCC(c1ccccc1)(c1ccccc1)c1ccccc1,-4.710369334
CCCCC(=O)O[C@]1([C@H](C)C[C@@H]2[C@]1(C)C[C@@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F)C(=O)CO,-4.71
O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(O)C(=O)C)C)C,-4.71
CCn1c2ncccc2c(=S)n(c2c1cccc2)C,-4.71
CCOC(=O)CCN(C(C)C)SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C,-4.71
CCOC(=O)COc1ccc2c(c1)oc(cc2=O)c1ccccc1,-4.709311741
COc1ccc(cc1)/C=C/C(=O)OCCC(C)C,-4.708378946
CCCOc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C.Br,-4.707467429
ClCCN(c1cc(ccc1C)C(=O)O)CCCl,-4.707156785
CC(N(C(C)C)CCCN1C(=O)CCCc2c1cccc2)C,-4.701074343
