순번,출발지 주소,중간집결지 주소,최종 도착지 주소,중간집결 기한,최종도착 기한,중간_최종거리
96403,충청북도 청주시 상당구 월운로 116,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,5 days 14:00:00,5 days 14:00:00,1.827972811
96404,충청북도 청주시 상당구 호미로 14,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
96485,경기도 파주시 정담길 123,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,5 days 14:00:00,5 days 14:00:00,1.827972811
96486,충청북도 청주시 서원구 두꺼비로 93,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
96623,충청북도 청주시 상당구 문의면 남계길 57-5,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
96677,서울특별시 성동구 상원10가길 12,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
96751,충청북도 청주시 서원구 충대로14번길 68,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
96757,인천광역시 남동구 미래로 23,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
96843,광주광역시 광산구 목련로153번길 134,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,28 days 14:00:00,28 days 14:00:00,0.047970155
96877,경상남도 양산시 양주로 16,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,3 days 14:00:00,3 days 14:00:00,0.877315457
96947,충청북도 충주시 칠금14길 1,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,7 days 14:00:00,7 days 14:00:00,1.827972811
96988,경기도 화성시 영통로27번길 35,충청남도 서산시 신정2로 10-10,충청남도 서산시 신성로 330-1,7 days 14:00:00,7 days 14:00:00,0.568263606
96992,충청북도 청주시 흥덕구 강내면 태성탑연로 264,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
97006,대전광역시 동구 흥룡로37번길 6,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
97073,인천광역시 연수구 경원대로119번길 21,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
97080,충청북도 청주시 흥덕구 2순환로 959,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
97085,충청북도 청주시 서원구 산미로 143,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,5 days 14:00:00,5 days 14:00:00,1.827972811
97115,인천광역시 서구 서달로193번길 6-10,인천광역시 강화군 인화로 137-1,인천광역시 강화군 강화서로 1027-1,5 days 14:00:00,5 days 14:00:00,1.596786189
97227,인천광역시 미추홀구 토금남로13번길 6,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
97287,인천광역시 중구 자연대로 7,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
97530,인천광역시 연수구 먼우금로 19,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
97557,충청북도 청주시 서원구 대림로 459,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
97619,경기도 화성시 동탄반석로 232,충청남도 서산시 신정2로 10-10,충청남도 서산시 신성로 330-1,7 days 14:00:00,7 days 14:00:00,0.568263606
97632,대전광역시 동구 석천로 3-15,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
97683,경상남도 창원시 마산회원구 내서읍 삼계5길 30,경상남도 창원시 진해구 충장로 10-40,경상남도 창원시 진해구 충장로 1,1 days 14:00:00,1 days 14:00:00,0.521513347
97856,충청북도 청주시 상당구 영운천로91번길 57,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,5 days 14:00:00,5 days 14:00:00,1.827972811
97979,충청북도 청주시 흥덕구 진재로28번길 20,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
98094,충청북도 청주시 청원구 내수읍 내수로 639,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
98098,충청북도 청주시 청원구 수암로 72,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
98227,대전광역시 대덕구 비래동로15번길 7,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
98228,충청북도 청주시 서원구 분평로 49,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,5 days 14:00:00,5 days 14:00:00,1.827972811
98247,인천광역시 연수구 청량로 210,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
98297,인천광역시 연수구 먼우금로 282,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
98459,경상남도 창원시 의창구 중동로 77,경상남도 창원시 진해구 충장로 10-40,경상남도 창원시 진해구 중원로 1,1 days 14:00:00,1 days 14:00:00,0.79177528
98609,충청북도 청주시 상당구 낙영로 36,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
98851,대전광역시 서구 관저동로90번길 47,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
99131,서울특별시 중구 퇴계로8길 49-30,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
99133,서울특별시 동작구 사당로27길 130,경기도 평택시 고덕북로 75,경기도 평택시 신장로 55,5 days 14:00:00,5 days 14:00:00,1.603601841
99582,대전광역시 서구 관저로 84,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
99731,인천광역시 미추홀구 숙골로43번길 142,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
99793,경기도 김포시 태장로 845,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
99859,인천광역시 남동구 논고개로 17,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
99863,인천광역시 연수구 새말로45번길 14-17,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
100072,대전광역시 동구 충무로 246,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
100279,충청북도 청주시 청원구 율량로 103,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
100280,경상남도 창원시 진해구 중초로9번길 14,경상남도 창원시 진해구 충장로 10-40,경상남도 창원시 진해구 충장로 1,1 days 14:00:00,1 days 14:00:00,0.521513347
100308,경상남도 창원시 성산구 동산로55번길 40-1,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,3 days 14:00:00,3 days 14:00:00,0.877315457
100364,충청북도 음성군 음성읍 용광로200번길 16,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
100576,세종특별자치시 다정북로 109,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
100983,경상남도 창원시 진해구 해원로8번길 25-1,경상남도 창원시 진해구 충무로 37,경상남도 창원시 진해구 충장로 1,1 days 14:00:00,1 days 14:00:00,0.664821219
101009,경상남도 창원시 진해구 냉천로 52,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
101173,대전광역시 동구 옥천로106번길 55,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
101222,인천광역시 남동구 소래역남로 40,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
101273,서울특별시 마포구 서강로 95,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
101519,충청북도 청주시 흥덕구 덕암로12번길 37-1,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,7 days 14:00:00,7 days 14:00:00,1.827972811
101594,경상남도 양산시 물금읍 새실1길 35,경상남도 창원시 진해구 충무로 37,경상남도 창원시 진해구 충장로 1,1 days 14:00:00,1 days 14:00:00,0.664821219
101786,광주광역시 북구 서암대로 268,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,28 days 14:00:00,28 days 14:00:00,0.047970155
101911,충청북도 청주시 상당구 무농정로 90,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
102147,충청북도 청주시 흥덕구 2순환로1050번길 24,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
102244,인천광역시 연수구 비류대로321번길 2-5,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
102338,인천광역시 연수구 인천타워대로132번길 9,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
102497,충청북도 청주시 흥덕구 오송읍 오송생명3로 31,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
102502,서울특별시 관악구 남부순환로230길 15,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
102675,광주광역시 광산구 소촌로152번길 38,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,28 days 14:00:00,28 days 14:00:00,0.047970155
102710,대전광역시 동구 충정로18번길 60,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
102779,인천광역시 연수구 함박뫼로 115,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
102945,경상남도 진주시 선학산길105번길 18,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,5 days 14:00:00,5 days 14:00:00,0.877315457
102957,인천광역시 중구 관창로46번길 1,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
103195,경기도 안양시 동안구 매곡로 23,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
103357,서울특별시 강서구 강서로 348,경기도 평택시 고덕북로 75,경기도 평택시 신장로 55,1 days 14:00:00,1 days 14:00:00,1.603601841
103629,경기도 안성시 금광면 종합운동장로 132,강원특별자치도 춘천시 경춘로 1960-62,강원특별자치도 원주시 상만종길 81-6,1 days 14:00:00,1 days 14:00:00,53.32384956
103704,강원특별자치도 원주시 원문로35번길 14-1,강원특별자치도 원주시 상지대길 83,강원특별자치도 인제군 금강로 1770,1 days 14:00:00,1 days 14:00:00,101.028113
103736,인천광역시 연수구 랜드마크로 68,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
103811,인천광역시 서구 청마로148번길 32-1,인천광역시 강화군 인화로 137-1,인천광역시 강화군 강화서로 1027-1,1 days 14:00:00,1 days 14:00:00,1.596786189
103958,대전광역시 서구 도안동로 234,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
104031,충청북도 청주시 서원구 분평로 18,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
104253,인천광역시 연수구 인천타워대로132번길 9,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
104359,서울특별시 강서구 월정로20길 68,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
104605,충청북도 청주시 청원구 새터로 212,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,5 days 14:00:00,5 days 14:00:00,1.827972811
105043,인천광역시 연수구 아카데미로312번길 177,인천광역시 계양구 봉오대로 855,인천광역시 부평구 마장로 207,1 days 14:00:00,1 days 14:00:00,5.911016386
